Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
5tXyNhNcsnn7HbcABntOSf,"23zg3TcAtWQy7J6upgbUnj,0TnOYISbd1XYRBk9myaseg","DJ Got Us Fallin' In Love","DJ Got Us Fallin' In Love","Usher,Pitbull",2010-07-13,222160,0,spotify:user:recks11,2020-10-23T18:19:44Z,"atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary,latin,miami hip hop,pop rap",0.666,0.878,7,-2.85,0,0.0973,0.03,0,0.0828,0.669,119.932,4
2QsZVnbWVSjKMXK6K3uRBL,"23zg3TcAtWQy7J6upgbUnj","U Remind Me","8701","Usher",2001-08-07,266893,73,spotify:user:recks11,2020-10-23T18:19:44Z,"atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary",0.657,0.629,6,-4.938,1,0.0782,0.194,0,0.254,0.726,93.985,4
3rvEfZJr85MYk2hgiOtfoF,"23zg3TcAtWQy7J6upgbUnj,1mceaxtjWdEmwoDVAlkC41,2hlmm7s2ICUX0LVIhVFlZQ","Gift Shop (feat. Gunna)","A","Usher,Zaytoven,Gunna",2018-10-12,221453,37,spotify:user:recks11,2020-10-23T18:19:44Z,"atl hip hop,dance pop,pop,r&b,south carolina hip hop,urban contemporary,atl trap,deep southern trap,dirty south rap,gangster rap,melodic rap,rap,southern hip hop,trap,vapor trap",0.848,0.662,5,-6.596,0,0.0935,0.0606,0,0.078,0.35,127.015,4
2asQbJkjwBFV5aDqLbNgzu,"5Spozi8ZrO7PLm99USCdop","Thinking bout you","Start: Volume 1","V. Cartier",2018-02-16,187547,29,spotify:user:recks11,2020-10-23T18:19:44Z,"",0.784,0.322,11,-5.462,0,0.261,0.311,0.000259,0.0646,0.629,90.009,4
6bpmfezmfFeshltdG8gG2j,"0Ek89uaJyo6NfWK22awFvI","Adore","Adore","VanJess",2016-03-18,218096,19,spotify:user:recks11,2020-10-23T18:19:44Z,"alternative r&b,chill r&b,indie r&b,indie soul,pop r&b",0.701,0.44,11,-9.715,0,0.0573,0.0119,0.00000949,0.111,0.309,97.971,4
4oWLgoRSdUfga2yhgZS2ue,"6Dcufc8lKB2eVG5JKnT5fZ","Frutas","La Sena Ave","Vel The Wonder",2019-03-12,188682,37,spotify:user:recks11,2020-10-23T18:19:44Z,"socal indie",0.625,0.147,2,-15.898,1,0.374,0.706,0.0000133,0.072,0.207,122.952,3
4aJH4kVoy2tlhCwiwrMDeb,"2WMIMX93pQyfyAF2J2r1ID","Run","Sapphire","Veorra",2015-08-21,240000,58,spotify:user:recks11,2020-10-23T18:19:44Z,"bass trap,traprun",0.594,0.916,11,-4.158,1,0.0331,0.000585,0.635,0.0854,0.32,140.011,4
4kyDhTbZEusF13GIVfEXqR,"2WMIMX93pQyfyAF2J2r1ID","Someday","Sapphire","Veorra",2015-08-21,220235,30,spotify:user:recks11,2020-10-23T18:19:44Z,"bass trap,traprun",0.735,0.552,8,-3.719,1,0.0634,0.0115,0.00367,0.0443,0.539,170.06,4
32AsD7ape3Lx1rvYfM7TZ8,"3gA1e0cQPKvNeM10wn9CT3","Recognise","Recognise","Vianni",2016-08-20,216000,42,spotify:user:recks11,2020-10-23T18:19:44Z,"afroswing,uk hip hop",0.497,0.479,3,-5.58,0,0.164,0.758,0.0000164,0.279,0.878,89.091,4
3b0Voi6WMkuyX7EVa6QKgA,"68kEuyFKyqrdQQLLsmiatm","Brand New Tyga - Interlude","FM!","Vince Staples",2018-11-02,35213,35,spotify:user:recks11,2020-10-23T18:19:44Z,"conscious hip hop,escape room,hip hop,rap,underground hip hop",0.908,0.41,10,-8.831,0,0.174,0.0359,0.000198,0.144,0.376,97.045,4
4jpNXblh7YDEjbhyNo2uND,"68kEuyFKyqrdQQLLsmiatm","(562) 453-9382 - Skit","FM!","Vince Staples",2018-11-02,52906,33,spotify:user:recks11,2020-10-23T18:19:44Z,"conscious hip hop,escape room,hip hop,rap,underground hip hop",0.589,0.391,6,-15.681,0,0.932,0.793,0,0.932,0.721,89.046,5
6b6liLOZhXdOfFBFVN5KNK,"68kEuyFKyqrdQQLLsmiatm","Tweakin'","FM!","Vince Staples",2018-11-02,186400,43,spotify:user:recks11,2020-10-23T18:19:44Z,"conscious hip hop,escape room,hip hop,rap,underground hip hop",0.87,0.62,9,-5.382,0,0.186,0.353,0.00000278,0.114,0.258,133.968,4
6mXwoyzrpb4T5Iveoo4k5G,"68kEuyFKyqrdQQLLsmiatm","Lift Me Up","Summertime '06","Vince Staples",2015-06-30,271960,47,spotify:user:recks11,2020-10-23T18:19:44Z,"conscious hip hop,escape room,hip hop,rap,underground hip hop",0.664,0.612,1,-7.687,1,0.0362,0.00186,0.000986,0.126,0.307,120.099,4
11QvWp3CsEPd0YLE6xKGyx,"67nwj3Y5sZQLl72VNUHEYE,6l3HvQ5sa6mXTsMTB19rO5","My Boy (feat. J. Cole) - Freestyle","Free Lunch","Wale,J. Cole",2018-09-14,269657,54,spotify:user:recks11,2020-10-23T18:19:44Z,"dance pop,gangster rap,hip hop,pop,pop rap,r&b,rap,southern hip hop,trap,urban contemporary,conscious hip hop,north carolina hip hop",0.814,0.737,7,-4.826,1,0.259,0.197,0,0.0954,0.461,171.687,4
1qNz5rynw3I9LU8uQRETsO,"1fYVmAFB7sC7eDoF3mJXla,64oW4P0vsDhlorOxZKQi6a","Iskaba","Iskaba","Wande Coal,DJ Tunez",2016-11-25,224680,23,spotify:user:recks11,2020-10-23T18:19:44Z,"afro dancehall,afropop,azontobeats,nigerian hip hop,nigerian pop",0.814,0.764,0,-7.944,0,0.053,0.0794,0.0174,0.0696,0.899,125.026,4
0sf12qNH5qcw8qpgymFOqD,"1Xyo4u8uXC1ZmMpatF05PJ","Blinding Lights","Blinding Lights","The Weeknd",2019-11-29,201573,30,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.513,0.796,1,-4.075,1,0.0629,0.00147,0.000209,0.0938,0.345,171.017,4
7szuecWAPwGoV1e5vGu8tl,"1Xyo4u8uXC1ZmMpatF05PJ","In Your Eyes","After Hours","The Weeknd",2020-03-20,237520,87,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.667,0.719,7,-5.371,0,0.0346,0.00285,0.000081,0.0736,0.717,100.021,4
4Y1k83QlYjKphHm6K9k0VL,"1Xyo4u8uXC1ZmMpatF05PJ","Repeat After Me (Interlude)","After Hours (Deluxe)","The Weeknd",2020-04-03,195815,0,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.547,0.607,0,-7.907,1,0.0313,0.031,0.00018,0.101,0.142,94.961,4
31bmr5SE0qrrIPhjGbnwKP,"1Xyo4u8uXC1ZmMpatF05PJ","After Hours","After Hours (Deluxe)","The Weeknd",2020-04-03,361024,62,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.659,0.572,5,-6.103,0,0.0304,0.0784,0.00772,0.123,0.14,108.968,4
5SqSckut3FcoQKmGkMWgp1,"1Xyo4u8uXC1ZmMpatF05PJ","Often","Beauty Behind The Madness","The Weeknd",2015-08-28,249040,0,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.571,0.612,7,-9.851,0,0.045,0.229,0,0.127,0.0812,133.995,4
7fBv7CLKzipRk6EC6TWHOB,"1Xyo4u8uXC1ZmMpatF05PJ","The Hills","Beauty Behind The Madness","The Weeknd",2015-08-28,242253,88,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.585,0.564,0,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
22VdIZQfgXJea34mQxlt81,"1Xyo4u8uXC1ZmMpatF05PJ","Can't Feel My Face","Beauty Behind The Madness","The Weeknd",2015-08-28,213520,83,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
7fPHfBCyKE3aVCBjE4DAvl,"1Xyo4u8uXC1ZmMpatF05PJ","In The Night","Beauty Behind The Madness","The Weeknd",2015-08-28,235653,0,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.48,0.682,7,-4.94,1,0.13,0.0696,0,0.0463,0.506,167.939,3
7gSjRw3wKuTeDdM0lwp9rv,"1Xyo4u8uXC1ZmMpatF05PJ","Professional","Kiss Land (Deluxe)","The Weeknd",2013-09-10,368720,47,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.405,0.619,11,-8.92,0,0.0618,0.163,0.000322,0.0788,0.234,120.087,4
3FvDYk5IC5Um84kK5FbJGR,"1Xyo4u8uXC1ZmMpatF05PJ","Adaptation","Kiss Land (Deluxe)","The Weeknd",2013-09-10,283933,47,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.642,0.793,11,-6.799,0,0.0691,0.159,0.000557,0.305,0.623,114.96,4
5vjgyZm1Zhtg4RptN4evNQ,"1Xyo4u8uXC1ZmMpatF05PJ","Love In The Sky","Kiss Land (Deluxe)","The Weeknd",2013-09-10,267920,46,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.645,0.736,9,-6.862,0,0.0514,0.16,0.000156,0.6,0.347,115.03,4
6V9TlCdwLeQes4FX5zxz3f,"1Xyo4u8uXC1ZmMpatF05PJ","Wanderlust","Kiss Land","The Weeknd",2013-01-01,306773,55,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.637,0.652,1,-5.237,0,0.0435,0.0668,0.175,0.0714,0.0725,115.924,4
5FUn6vN4PDHXxqnb5LQhJQ,"1Xyo4u8uXC1ZmMpatF05PJ","Kiss Land","Kiss Land (Deluxe)","The Weeknd",2013-09-10,455333,48,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.324,0.852,11,-6.675,0,0.109,0.0415,0,0.0609,0.4,121.886,4
3ZhnXFSunfOPWSqfLLQA9W,"1Xyo4u8uXC1ZmMpatF05PJ","Pretty","Kiss Land (Deluxe)","The Weeknd",2013-09-10,375400,45,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.572,0.685,11,-6.829,0,0.0397,0.0355,0.0000343,0.315,0.328,126.049,4
7FeSiBUEyqxlKvjGbfwKku,"1Xyo4u8uXC1ZmMpatF05PJ","Tears In The Rain","Kiss Land (Deluxe)","The Weeknd",2013-09-10,444653,48,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.655,0.636,1,-7.841,1,0.0452,0.109,0.23,0.0842,0.191,160.01,4
4MPTj8lMMvxLwT3EwuXFop,"1Xyo4u8uXC1ZmMpatF05PJ","Call Out My Name","My Dear Melancholy,","The Weeknd",2018-03-30,228373,3,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.449,0.599,1,-4.892,1,0.0369,0.211,0,0.327,0.165,134.144,3
6VwBbL8CzPiC4QV66ay7oR,"1Xyo4u8uXC1ZmMpatF05PJ","Wicked Games","Trilogy","The Weeknd",2012-11-13,323746,75,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.658,0.591,9,-5.197,1,0.0309,0.00959,0.00000527,0.325,0.326,114.078,4
6fRgjqJptZry7fipP2Beyh,"1Xyo4u8uXC1ZmMpatF05PJ","Montreal","Trilogy","The Weeknd",2012-11-13,250520,57,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.497,0.803,5,-4.46,0,0.132,0.0447,0.0000177,0.424,0.155,183.883,4
1yhDPgIPGoe3Bf8wRsK4u7,"1Xyo4u8uXC1ZmMpatF05PJ","Outside","Trilogy","The Weeknd",2012-11-13,260093,56,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.565,0.446,0,-9.26,0,0.0531,0.693,0,0.469,0.266,140.121,4
0C5WrEPjUYPxVkKyth1Lbz,"1Xyo4u8uXC1ZmMpatF05PJ","XO / The Host","Trilogy","The Weeknd",2012-11-13,443986,55,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.438,0.593,2,-7.786,1,0.049,0.375,0.000018,0.388,0.0791,127.994,4
3H37ijjdmKz0dQLgUGzpjx,"1Xyo4u8uXC1ZmMpatF05PJ","Initiation","Trilogy","The Weeknd",2012-11-13,260693,55,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.659,0.526,1,-7.318,1,0.14,0.45,0,0.292,0.495,139.748,4
3Dt75NjLThmoBTp5wQC7g7,"1Xyo4u8uXC1ZmMpatF05PJ,5gCRApTajqwbnHHPbr2Fpi","Same Old Song","Trilogy","The Weeknd,Juicy J",2012-11-13,312053,55,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop,crunk,dirty south rap,gangster rap,hip hop,memphis hip hop,pop rap,rap,southern hip hop,trap",0.771,0.56,5,-5.636,0,0.0692,0.415,0.0000486,0.536,0.389,109.978,4
0cAHXlLhQjSKDN6vjc4LD6,"1Xyo4u8uXC1ZmMpatF05PJ","The Fall","Trilogy","The Weeknd",2012-11-13,345160,53,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.464,0.688,1,-7.444,1,0.0549,0.248,0.000261,0.629,0.183,75.054,4
4m0KaNb0ClCOvgThd2Gv2b,"1Xyo4u8uXC1ZmMpatF05PJ","Next","Trilogy","The Weeknd",2012-11-13,360106,56,spotify:user:recks11,2020-10-23T18:19:44Z,"canadian contemporary r&b,canadian pop,pop",0.63,0.682,6,-7.317,1,0.0551,0.715,0,0.115,0.391,112.077,4
6Rqe6ghJ6t9SlQ2pRrt5tI,"1Xyo4u8uXC1ZmMpatF05PJ","Till Dawn (Here Comes The Sun)","Trilogy","The Weeknd",2012-11-13,319693,54,spotify:user:recks11,2020-10-23T18:19:53Z,"canadian contemporary r&b,canadian pop,pop",0.697,0.542,9,-8.946,0,0.0437,0.821,0.000452,0.134,0.547,99.988,4
5apTDDGpiAidAMVJKl3IBA,"3yi2l5QktSliTLZI2QskQA","Gigantic","Gigantic","Will And The People",2019-05-17,216062,38,spotify:user:recks11,2020-10-23T18:19:53Z,"",0.653,0.436,9,-8.476,1,0.0412,0.316,0.0000252,0.101,0.308,95.888,4
5wA5mA9v9lPxAaSg1FagG6,"085pc2PYOi8bGKj0PNjekA","Big And Chunky","Madagascar: Escape 2 Africa (Music From The Motion Picture)","will.i.am",2008-11-04,201640,63,spotify:user:recks11,2020-10-23T18:19:53Z,"dance pop,pop,pop rap,post-teen pop",0.965,0.783,6,-6.898,0,0.098,0.141,0.000231,0.109,0.863,119.94,4
1A8JUesyYU0qlju6Kxfe5L,"3rWZHrfrsPBxVy692yAIxF","Organization & Classification","ARDIPITHECUS","WILLOW",2015-01-11,314546,0,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.712,0.672,5,-6.909,1,0.0949,0.385,0.00000169,0.0852,0.471,89.998,4
6SMRI3wX3OLLJk70vmSmE4,"3rWZHrfrsPBxVy692yAIxF","Natives of the Windy Forest","ARDIPITHECUS","WILLOW",2015-01-11,151360,39,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.61,0.641,6,-7.536,0,0.0448,0.615,0,0.104,0.77,124.056,4
5ItZcrBgMLaRzEZivhQoa6,"3rWZHrfrsPBxVy692yAIxF,2fvjhbcMip4jMPt8W9EZbi","Not So Different","ARDIPITHECUS","WILLOW,Jabs",2015-01-11,193426,0,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.719,0.592,5,-9.207,0,0.0384,0.147,0.135,0.137,0.344,119.943,4
5eiBiwQKVhZXP58fbCohue,"3rWZHrfrsPBxVy692yAIxF","RANDOMSONG","ARDIPITHECUS","WILLOW",2015-01-11,255760,39,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.448,0.39,8,-7.218,0,0.054,0.0409,0.00188,0.124,0.238,80.011,4
0sKErvnT3quygo3s2ZJXFA,"3rWZHrfrsPBxVy692yAIxF","Marceline","ARDIPITHECUS","WILLOW",2015-01-11,136760,0,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.683,0.441,2,-8.367,1,0.106,0.273,0.0000585,0.102,0.238,129.752,4
516iziQafT0hsqaQU6Ec2B,"3rWZHrfrsPBxVy692yAIxF","Marceline PT. 2","ARDIPITHECUS","WILLOW",2015-01-11,181466,0,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.656,0.741,5,-6.957,1,0.0371,0.00345,0.0657,0.0527,0.178,120.027,4
0y60itmpH0aPKsFiGxmtnh,"3rWZHrfrsPBxVy692yAIxF","Wait a Minute!","ARDIPITHECUS","WILLOW",2015-01-11,196520,82,spotify:user:recks11,2020-10-23T18:19:53Z,"afrofuturism,dance pop,electropop,pop,post-teen pop",0.764,0.705,3,-5.279,0,0.0278,0.0371,0.0000194,0.0943,0.672,101.003,4
3WWFEJZmqolqxVXNopkFWP,"0T2sGLJKge2eaFmZJxX7sq","Antwi","Growing Over Life","Wretch 32",2016-09-02,231040,34,spotify:user:recks11,2020-10-23T18:19:53Z,"grime,uk hip hop",0.847,0.673,6,-9.117,1,0.376,0.375,0,0.195,0.274,100.982,4
4C5ONSV2K3gGyIJaAe74cV,"0T2sGLJKge2eaFmZJxX7sq","Mummy's Boy","Upon Reflection","Wretch 32",2019-10-17,208450,33,spotify:user:recks11,2020-10-23T18:19:53Z,"grime,uk hip hop",0.716,0.696,1,-8.368,1,0.273,0.337,0,0.0681,0.413,100.112,4
0JP9xo3adEtGSdUEISiszL,"15UsOTVnJzReFVN1VCnxy4","Moonlight","?","XXXTENTACION",2018-03-16,135090,86,spotify:user:recks11,2020-10-23T18:19:53Z,"emo rap,miami hip hop",0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,4
4UKCKdYiLN6IMA5ZESUTL7,"15UsOTVnJzReFVN1VCnxy4","the remedy for a broken heart (why am I so in love)","?","XXXTENTACION",2018-03-16,160184,84,spotify:user:recks11,2020-10-23T18:19:53Z,"emo rap,miami hip hop",0.699,0.304,1,-11.192,1,0.0993,0.779,0.000993,0.137,0.271,119.705,4
01TnVDiet1DFTsyWKUKovl,"15UsOTVnJzReFVN1VCnxy4","NUMB","?","XXXTENTACION",2018-03-16,186267,77,spotify:user:recks11,2020-10-23T18:19:53Z,"emo rap,miami hip hop",0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,4
51Fjme0JiitpyXKuyQiCDo,"6USMTwO0MNDnKte5a5h0xx,41X1TR6hrK8Q2ZCpp2EqCz","Lalala","Lalala","Y2K,bbno$",2019-06-28,160626,81,spotify:user:recks11,2020-10-23T18:19:53Z,"pop rap,canadian hip hop,dark trap,meme rap,vapor trap",0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,4
3i01Zk9c0FQ5HA1WJjflXI,"0huGjMyP507tBCARyzSkrv","Kung Fu","Kung Fu","Cordae",2018-07-13,199680,0,spotify:user:recks11,2020-10-23T18:19:53Z,"dmv rap,hip hop,pop rap,rap,trap,underground hip hop,vapor trap",0.876,0.608,8,-6.019,1,0.109,0.0227,0.0000116,0.107,0.258,124.983,4
5lw8Mgb4LyhriPIC86gV6e,"0huGjMyP507tBCARyzSkrv,3jK9MiCrA42lLAdMGUZpwa","RNP (feat. Anderson .Paak)","The Lost Boy","Cordae,Anderson .Paak",2019-07-26,175827,72,spotify:user:recks11,2020-10-23T18:19:53Z,"dmv rap,hip hop,pop rap,rap,trap,underground hip hop,vapor trap,escape room",0.611,0.714,9,-4.696,0,0.856,0.184,0,0.145,0.628,196.043,4
3hhs1XHsWvbH0mP9D1BT2Z,"0A0FS04o6zMoto8OKPsDwY","Stop Snitchin","Stop Snitchin","YG",2019-04-24,149893,0,spotify:user:recks11,2020-10-23T18:19:53Z,"cali rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap",0.924,0.714,7,-5.502,1,0.282,0.00479,0.00000456,0.172,0.601,90.468,4
4PYw4uaV1tynJspfHRm6lm,"4KkHjCe8ouh8C2P9LPoD4F,6OkVmXCnj1BPjTf5aihiwt","We No Speak Americano (Original Mix)","We No Speak Americano (Complete Remixes)","Yolanda Be Cool,DCup",2010-07-17,269800,0,spotify:user:recks11,2020-10-23T18:19:53Z,"australian dance,australian house,bass house",0.866,0.693,3,-4.843,0,0.0505,0.0309,0.299,0.0969,0.474,124.967,4
1vOlQrY9GMRqHSNR0tZXzI,"6M6XXCcO5gI68XpIlrUL3Z,3rbtPd0NcvhO2AzMfzx90z","Bully Beef (feat. Fredo)","Plead The 5th","Young T & Bugsey,Fredo",2020-03-20,137133,43,spotify:user:recks11,2020-10-23T18:19:53Z,"afroswing,uk hip hop",0.768,0.516,0,-8.67,1,0.18,0.265,0.000165,0.108,0.809,67.957,5
0PXukVbYpvz40KcEFKnIw7,"6M6XXCcO5gI68XpIlrUL3Z,6UCQYrcJ6wab6gnQ89OJFh","Don't Rush (feat. Headie One)","Don't Rush (feat. Headie One)","Young T & Bugsey,Headie One",2019-11-07,207640,72,spotify:user:recks11,2020-10-23T18:19:53Z,"afroswing,uk hip hop",0.961,0.461,9,-8.684,1,0.27,0.202,0.00402,0.162,0.324,108.028,4
55OdqrG8WLmsYyY1jijD9b,"50co4Is1HCEo8bhOyUWKpn","Wyclef Jean","JEFFERY","Young Thug",2016-08-26,236293,66,spotify:user:recks11,2020-10-23T18:19:53Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap",0.863,0.576,5,-5.687,0,0.239,0.124,0,0.143,0.832,132.054,4
7DcvwMAiqKJQD1rrdfxSDx,"50co4Is1HCEo8bhOyUWKpn,6l3HvQ5sa6mXTsMTB19rO5,0Y5tJX1MQlPlqiwlOH1tJY","The London (feat. J. Cole & Travis Scott)","The London (feat. J. Cole & Travis Scott)","Young Thug,J. Cole,Travis Scott",2019-05-23,200106,75,spotify:user:recks11,2020-10-23T18:19:53Z,"atl hip hop,atl trap,gangster rap,hip hop,melodic rap,pop rap,rap,trap,conscious hip hop,north carolina hip hop,slap house",0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,4
5fhMqGS3uQjDZjHLuw2idr,"17AnjHQ3k75QgyzY97V15q,5zqRdlPXeCIuxgaPimSKXj","Anti","Anti","Zamir,Ycee",2019-06-14,186723,3,spotify:user:recks11,2020-10-23T18:19:53Z,"nigerian pop,afro dancehall,afropop,azontobeats,nigerian hip hop",0.929,0.508,0,-8.108,1,0.115,0.197,0.00567,0.0859,0.396,135.023,4
1rIKgCH4H52lrvDcz50hS8,"1Xylc3o4UrD53lo9CvFvVg","Lush Life","So Good","Zara Larsson",2017-03-17,201122,78,spotify:user:recks11,2020-10-23T18:19:53Z,"dance pop,edm,electropop,pop,pop dance,post-teen pop,scandipop,swedish electropop,swedish pop,tropical house",0.694,0.712,7,-3.923,0,0.046,0.133,0,0.211,0.799,98.022,4
0ZWyDBbzfvvdglgFjLlWaz,"1ZwdS5xdxEREPySFridCfh","Ambitionz Az A Ridah","All Eyez On Me","2Pac",2005,278386,0,spotify:user:recks11,2020-10-23T18:19:53Z,"g funk,gangster rap,hip hop,rap,west coast rap",0.787,0.902,2,-6.562,1,0.271,0.00286,0.000325,0.0792,0.77,87.218,4
0vg2zFpTQNzg0EuamyBSIc,"1ZwdS5xdxEREPySFridCfh,1Oa0bMld0A3u5OTYfMzp5h,7hJcb9fa4alzcOq3EaNPoG,7Kk52c4QPzzgXzsrce4rSF,5LeeuJrsH0LDgVTQikx0eF","All About U (ft. Nate Dogg, Snoop Dogg, Fatal & Yani Hadati)","All Eyez On Me","2Pac,Nate Dogg,Snoop Dogg,Fatal,Yani Hadati",2005,276813,0,spotify:user:recks11,2020-10-23T18:19:53Z,"g funk,gangster rap,hip hop,rap,west coast rap,pop rap,german underground rap",0.856,0.793,11,-4.004,0,0.147,0.0652,0,0.314,0.778,103.206,4
2oKJLMuWZeG7gedpqE5HoV,"1ZwdS5xdxEREPySFridCfh,5Jz9kKRnCRLTodCH58MyB4,6NyJIFHAePjHR1pFxwisqz,4VmEWwd8y9MCLwexFMdpwt,7xTKLpo7UCzXSnlH7fOIoM","Got My Mind Made Up (ft. Dat Nigga Daz, Kurupt, Method Man & Redman)","All Eyez On Me","2Pac,Daz Dillinger,Kurupt,Method Man,Redman",2005,312640,0,spotify:user:recks11,2020-10-23T18:19:53Z,"g funk,gangster rap,hip hop,rap,west coast rap,west coast trap,hardcore hip hop,east coast hip hop,southern hip hop,alternative hip hop,new jersey rap,wu fam",0.73,0.888,6,-4.603,0,0.293,0.018,0.000858,0.0434,0.864,93.036,4
1wb7Mqon4o1ViLjaLV9f8U,"4IVAbR2w4JJNJDDRFP3E83","Loaded Gun","East Atlanta Love Letter","6LACK",2018-09-14,198441,56,spotify:user:recks11,2020-10-23T18:19:53Z,"alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap",0.646,0.549,1,-6.515,0,0.0704,0.1,0.0000206,0.12,0.241,127.994,4
6rJmWa5DvQ3Nby3tdcX2L0,"4IVAbR2w4JJNJDDRFP3E83,1RyvyyTE3xzB2ZywiAwp0i","East Atlanta Love Letter (feat. Future)","East Atlanta Love Letter","6LACK,Future",2018-09-14,246088,60,spotify:user:recks11,2020-10-23T18:19:53Z,"alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap,southern hip hop",0.581,0.315,5,-11.947,0,0.0781,0.389,0.0000168,0.0766,0.185,61.381,4
4at3d5QWnlibMVN75ECDrp,"4IVAbR2w4JJNJDDRFP3E83,6l3HvQ5sa6mXTsMTB19rO5","Pretty Little Fears (feat. J. Cole)","East Atlanta Love Letter","6LACK,J. Cole",2018-09-14,240341,77,spotify:user:recks11,2020-10-23T18:19:53Z,"alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap,conscious hip hop,north carolina hip hop",0.61,0.458,9,-11.336,1,0.36,0.696,0.000103,0.0852,0.246,192.099,4
7c3K8ifIoaVZ2MSUuGo0Co,"4IVAbR2w4JJNJDDRFP3E83","Nonchalant","East Atlanta Love Letter","6LACK",2018-09-14,183265,62,spotify:user:recks11,2020-10-23T18:19:53Z,"alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap",0.565,0.386,11,-12.383,0,0.399,0.374,0.000189,0.131,0.0598,83.032,4
6HmWy7ttkeZGG2KEtt8AqX,"4IVAbR2w4JJNJDDRFP3E83","Rules","FREE 6LACK","6LACK",2016-11-18,211866,52,spotify:user:recks11,2020-10-23T18:19:53Z,"alternative r&b,atl hip hop,hip hop,melodic rap,pop rap,rap,trap",0.682,0.758,8,-6.13,0,0.155,0.178,0.00158,0.0964,0.638,147.045,4
